des_chr,des_num,event_id,ip_NASA,ip_ESA,v_inf
2014JR24,,2014JR24_2097-05-03,2.771e-08,,3.72303350796732
2014JR24,,2014JR24_2098-05-01,3.5541e-07,,3.72303350796732
2014JR24,,2014JR24_2099-05-01,2.627e-08,,3.72303350796732
2014JR24,,2014JR24_2100-05-03,6.696e-06,4.4e-07,3.72303350796732
2014JR24,,2014JR24_2101-05-01,7.12e-08,1.88e-08,3.72303350796732
2014JR24,,2014JR24_2102-05-03,,1.24e-10,
2014JR24,,2014JR24_2104-05-01,7.146e-08,,3.72303350796732
2014JR24,,2014JR24_2104-10-20,5.374e-07,,3.72303350796732
2014JR24,,2014JR24_2107-05-02,1.92719e-07,1.72e-07,3.72303350796732
2014JR24,,2014JR24_2108-05-01,1.4965e-07,6.99e-09,3.72303350796732
2014JR24,,2014JR24_2108-11-01,6.619e-07,1.01e-08,3.72303350796732
2014JR24,,2014JR24_2109-05-01,9.114000000000001e-07,7.38e-07,3.72303350796732
2014JR24,,2014JR24_2109-11-01,4.155e-08,,3.72303350796732
2014JR24,,2014JR24_2110-05-02,1.925e-06,3.28e-06,3.72303350796732
2014JR24,,2014JR24_2110-11-03,2.248e-08,,3.72303350796732
2014JR24,,2014JR24_2111-04-29,2.1148e-06,1.94e-06,3.72303350796732
2014JR24,,2014JR24_2114-04-28,1.8623e-06,3.4685999999999997e-06,3.72303350796732
2014JR24,,2014JR24_2114-10-07,,1.44e-08,
2014JR24,,2014JR24_2115-05-02,1.164e-05,1.63e-06,3.72303350796732
2014JR24,,2014JR24_2116-05-01,9.414199999999999e-07,1.19603e-07,3.72303350796732
2014JR24,,2014JR24_2117-04-29,8.749e-06,3.65e-06,3.72303350796732
2014JR24,,2014JR24_2117-11-03,,1.58e-08,
2014JR24,,2014JR24_2118-05-01,2.435e-08,,3.72303350796732
2014JR24,,2014JR24_2120-04-29,3.552e-07,,3.72303350796732
2014JR24,,2014JR24_2120-10-18,2.681e-09,,3.72303350796732
2014JR24,,2014JR24_2121-05-01,1.241884e-06,3.409e-06,3.72303350796732
2014JR24,,2014JR24_2122-05-01,4.9853e-07,,3.72303350796732
2014JU15,,2014JU15_2071-04-28,2.082e-10,,10.3487386356287
2014JU15,,2014JU15_2075-04-29,4.877e-09,2.03e-09,10.3487386356287
2014JU15,,2014JU15_2079-04-29,9.768041099999999e-06,2.06987e-05,10.3487386356287
2014JU15,,2014JU15_2081-04-28,,2.56e-09,
2014JU15,,2014JU15_2082-04-28,3.5966999999999994e-07,3.13e-07,10.3487386356287
2014JU15,,2014JU15_2083-04-29,1.6935e-08,9.09e-10,10.3487386356287
2014JU15,,2014JU15_2084-04-28,1.434e-08,,10.3487386356287
2014JU15,,2014JU15_2085-04-28,1.598e-08,,10.3487386356287
2014JU15,,2014JU15_2086-04-28,1.449197e-05,2.04e-05,10.3487386356287
2014JU15,,2014JU15_2087-04-29,2.993651e-06,,10.3487386356287
2014JU15,,2014JU15_2088-04-28,3.7199e-08,1.3e-09,10.3487386356287
2014JU15,,2014JU15_2089-04-28,1.789372e-05,2.04257e-05,10.3487386356287
2014JU15,,2014JU15_2090-04-28,4.465e-07,7.04e-07,10.3487386356287
2014JU15,,2014JU15_2091-04-29,5.2258000000000004e-08,,10.3487386356287
2014JU15,,2014JU15_2092-04-28,2.76892e-07,1.994e-07,10.3487386356287
2014JU15,,2014JU15_2093-04-28,2.3391999999999997e-07,1.91e-09,10.3487386356287
2014JU15,,2014JU15_2094-04-28,5.14849e-07,8.02e-08,10.3487386356287
2014JU15,,2014JU15_2095-04-29,4.16755e-07,3.93e-08,10.3487386356287
2014JU15,,2014JU15_2097-04-28,3.35097e-07,3.91e-07,10.3487386356287
2014JU15,,2014JU15_2098-04-28,6.64391e-07,2.97e-09,10.3487386356287
2014JU15,,2014JU15_2099-04-29,5.35e-09,,10.3487386356287
2014JU15,,2014JU15_2102-04-30,8.227999999999999e-08,,10.3487386356287
2014JU15,,2014JU15_2103-04-30,6.325789999999999e-07,1.63e-07,10.3487386356287
2014JU15,,2014JU15_2104-04-29,1.9335600000000003e-07,8.07e-08,10.3487386356287
2014JU15,,2014JU15_2106-04-29,1.952e-09,,10.3487386356287
2014JU15,,2014JU15_2107-04-30,1.9718059999999997e-06,8.71e-07,10.3487386356287
2014JU15,,2014JU15_2108-04-29,2.03581e-06,4.16e-08,10.3487386356287
2014JU15,,2014JU15_2111-04-30,1.50059e-07,,10.3487386356287
2014JU15,,2014JU15_2112-04-29,1.006e-08,,10.3487386356287
2014JU15,,2014JU15_2114-04-30,5.0664e-07,2.709e-07,10.3487386356287
2014JU15,,2014JU15_2116-04-29,,2.4e-08,
2014JU15,,2014JU15_2119-04-30,1.466e-08,,10.3487386356287
2014JU15,,2014JU15_2120-04-29,3.345e-08,,10.3487386356287
2014JU15,,2014JU15_2121-04-29,2.3097700000000002e-07,2.7985e-07,10.3487386356287
2014JU79,,2014JU79_2041-09-21,1.279e-08,,6.1690187675646
2014JU79,,2014JU79_2042-09-18,2.765e-08,,6.1690187675646
2014JU79,,2014JU79_2045-09-21,1.644e-08,,6.1690187675646
2014JU79,,2014JU79_2046-09-18,1.408e-07,,6.1690187675646
2014JU79,,2014JU79_2050-09-18,1.5657e-07,,6.1690187675646
2014JU79,,2014JU79_2083-09-18,1.86e-09,,6.1690187675646
2014JU79,,2014JU79_2098-09-21,4.383e-10,,6.1690187675646
2014JU79,,2014JU79_2121-09-18,1.7464e-08,,6.1690187675646
2014JV79,,2014JV79_2026-11-15,,1.75e-10,
2014JV79,,2014JV79_2034-11-14,,3.99e-09,
2014JV79,,2014JV79_2035-11-15,,2.2e-09,
2014JV79,,2014JV79_2036-11-14,,3.57e-09,
2014JV79,,2014JV79_2037-11-14,,8.34e-10,
2014JV79,,2014JV79_2039-11-15,,1.79e-10,
2014JV79,,2014JV79_2043-11-15,,1.91e-11,
2014JV79,,2014JV79_2045-11-14,,3.509e-09,
2014JV79,,2014JV79_2048-11-14,,1.7221e-09,
2014JV79,,2014JV79_2051-11-15,,7e-10,
2014JV79,,2014JV79_2052-11-14,,1.83e-08,
2014JV79,,2014JV79_2063-11-15,,1.01e-10,
2014JV79,,2014JV79_2071-11-15,,1.62e-11,
2014JV79,,2014JV79_2073-11-14,,4.22e-10,
2014JV79,,2014JV79_2082-11-14,,1.85e-11,
2014JV79,,2014JV79_2086-11-14,,7.34e-11,
2014JV79,,2014JV79_2094-11-14,,1.12e-10,
2014JV79,,2014JV79_2106-11-15,,5.68e-11,
2014JV79,,2014JV79_2116-11-15,,1.01e-10,
2014KC45,,2014KC45_2066-05-26,3.463e-06,5.31e-06,8.9109605773065
2014KC45,,2014KC45_2077-05-26,1.5462000000000001e-06,2.5049999999999997e-06,8.9109605773065
2014KC45,,2014KC45_2079-05-27,,7.48e-08,
2014KC45,,2014KC45_2080-05-30,7.245e-08,1.85e-10,8.9109605773065
2014KC45,,2014KC45_2081-05-26,,4.25e-11,
2014KC45,,2014KC45_2081-09-04,1.191e-08,,8.9109605773065
2014KC45,,2014KC45_2084-05-30,1.98742e-06,1.8789e-06,8.9109605773065
2014KC45,,2014KC45_2086-05-31,1.199e-07,1.11e-07,8.9109605773065
2014KC45,,2014KC45_2087-05-27,3.1432e-08,,8.9109605773065
2014KC45,,2014KC45_2087-09-05,1.055e-09,,8.9109605773065
2014KC45,,2014KC45_2088-05-25,,2.7299999999999997e-07,
2014KC45,,2014KC45_2088-09-04,,1.306e-08,
2014KC45,,2014KC45_2089-05-29,6.751e-08,1.22e-07,8.9109605773065
2014KC45,,2014KC45_2090-05-27,2.901e-06,4.49e-06,8.9109605773065
2014KC45,,2014KC45_2092-05-26,,2.27e-09,
2014KC45,,2014KC45_2093-09-04,4.795e-09,,8.9109605773065
2014KC45,,2014KC45_2095-09-05,,2.75e-08,
2014KC45,,2014KC45_2096-09-04,,1.05e-07,
2014KC45,,2014KC45_2098-09-04,,1.01e-09,
2014KC45,,2014KC45_2099-05-27,8.614e-09,5.14e-11,8.9109605773065
2014KC45,,2014KC45_2101-05-28,6.164e-07,1.59e-07,8.9109605773065
2014KC45,,2014KC45_2102-05-31,5.317999999999999e-07,1.36e-09,8.9109605773065
2014KC45,,2014KC45_2103-06-01,1.759e-07,2.3710000000000003e-07,8.9109605773065
2014KC45,,2014KC45_2103-09-06,8.626e-08,3.02e-08,8.9109605773065
2014KC45,,2014KC45_2105-05-28,2.22418e-06,1.8872157999999998e-06,8.9109605773065
2014KC45,,2014KC45_2105-09-07,6.365e-09,,8.9109605773065
2014KC45,,2014KC45_2106-05-31,,4.44e-07,
2014KC45,,2014KC45_2106-09-05,5.927e-09,,8.9109605773065
2014KC45,,2014KC45_2108-09-06,2.864e-08,,8.9109605773065
2014KC45,,2014KC45_2109-05-29,,2.19e-08,
2014KC45,,2014KC45_2109-09-07,,2.99e-09,
2014KC45,,2014KC45_2110-09-06,2.018e-09,1.304e-07,8.9109605773065
2014KC45,,2014KC45_2111-05-31,,4.8299999999999996e-08,
2014KC45,,2014KC45_2111-09-08,,2.56e-08,
2014KC45,,2014KC45_2112-05-28,,5.37e-08,
2014KC45,,2014KC45_2115-05-31,,4.31e-08,
2014KC45,,2014KC45_2117-05-28,9.51e-10,,8.9109605773065
2014KC45,,2014KC45_2118-05-28,4.2174e-08,2e-10,8.9109605773065
2014KC45,,2014KC45_2118-09-06,,1.7e-11,
2014KC45,,2014KC45_2119-06-01,7.128e-07,1.4697999999999998e-07,8.9109605773065
2014KC45,,2014KC45_2121-05-31,4.266e-08,,8.9109605773065
2014KC45,,2014KC45_2121-09-04,2.5407000000000004e-08,,8.9109605773065
2014KC45,,2014KC45_2122-05-30,4.237e-09,1.69e-08,8.9109605773065
2014KC45,,2014KC45_2122-09-05,2.266e-09,,8.9109605773065
2014KS76,,2014KS76_2089-05-17,,1.4410000000000003e-07,
2014KS76,,2014KS76_2119-05-19,7.738e-07,,7.06
2014KW76,,2014KW76_2096-05-27,2.526e-09,,15.0048010048408
2014KW76,,2014KW76_2100-05-28,1.481e-08,,15.0048010048408
2014KW76,,2014KW76_2104-05-28,,3.62e-08,
2014KW76,,2014KW76_2107-05-29,,1.14e-09,
2014KW76,,2014KW76_2111-05-29,,1.38e-11,
2014KW76,,2014KW76_2115-05-29,2.76e-07,2.76e-07,15.0048010048408
2014KW76,,2014KW76_2116-05-29,4.602e-08,6.83e-10,15.0048010048408
2014KW76,,2014KW76_2117-05-29,2.912e-09,5.21e-09,15.0048010048408
2014KW76,,2014KW76_2122-05-29,1.759e-08,,15.0048010048408
2014LJ,,2014LJ_2055-05-29,,2.83e-08,
2014LJ,,2014LJ_2059-05-25,,2.01e-08,
2014LJ,,2014LJ_2060-05-25,4.921e-08,,3.61638147161128
2014LJ,,2014LJ_2062-05-23,,9.14e-10,
2014LJ,,2014LJ_2064-05-26,,3.88e-09,
2014LJ,,2014LJ_2065-05-28,1.627e-07,,3.61638147161128
2014LJ,,2014LJ_2069-05-16,2.11277e-06,2.801e-06,3.61638147161128
2014LJ,,2014LJ_2070-05-18,2.39e-07,2.34e-07,3.61638147161128
2014LJ,,2014LJ_2073-02-04,1.041e-09,,3.61638147161128
2014LJ,,2014LJ_2073-05-18,1.53e-07,,3.61638147161128
2014LJ,,2014LJ_2074-05-15,8.273e-08,,3.61638147161128
2014LJ,,2014LJ_2075-05-24,6.569e-08,,3.61638147161128
2014LJ,,2014LJ_2076-05-26,6.226e-09,,3.61638147161128
2014LJ,,2014LJ_2077-05-11,1.204e-07,,3.61638147161128
2014LJ,,2014LJ_2078-05-18,3.009e-07,,3.61638147161128
2014LJ,,2014LJ_2079-05-19,8.5637e-07,4.355e-07,3.61638147161128
2014LJ,,2014LJ_2080-05-20,1.0444e-06,6.48e-07,3.61638147161128
2014LJ,,2014LJ_2082-05-26,5.774e-08,6.25e-08,3.61638147161128
2014LJ,,2014LJ_2083-05-19,2.0031e-06,2.3930000000000002e-06,3.61638147161128
2014LJ,,2014LJ_2084-05-15,3.391e-09,,3.61638147161128
2014LJ,,2014LJ_2085-05-24,2.8588e-07,1.737e-07,3.61638147161128
2014LJ,,2014LJ_2086-05-13,1.4601e-07,,3.61638147161128
2014LJ,,2014LJ_2086-05-28,6.3694e-07,6.48e-07,3.61638147161128
2014LJ,,2014LJ_2087-05-26,1.8732500000000002e-07,9.035209999999999e-08,3.61638147161128
2014LJ,,2014LJ_2088-05-17,1.015e-07,1.2e-07,3.61638147161128
2014LJ,,2014LJ_2088-05-26,,8.68e-09,
2014LJ,,2014LJ_2089-05-16,1.2097e-07,5.9e-08,3.61638147161128
2014LJ,,2014LJ_2090-05-16,5.92928e-07,6.35e-07,3.61638147161128
2014LJ,,2014LJ_2091-05-26,4.661e-08,3.4219e-09,3.61638147161128
2014LJ,,2014LJ_2092-05-19,1.343e-07,,3.61638147161128
2014LJ,,2014LJ_2094-05-25,,2.44e-08,
2014LJ,,2014LJ_2095-05-24,1.0503e-06,1.503e-06,3.61638147161128
2014LJ,,2014LJ_2096-05-15,4.15625e-07,5.57938e-08,3.61638147161128
2014LJ,,2014LJ_2097-05-16,1.548839e-06,1.1966000000000001e-06,3.61638147161128
2014LJ,,2014LJ_2098-05-20,1.2453499999999999e-06,9.67e-07,3.61638147161128
2014LJ,,2014LJ_2099-05-23,2.616e-07,2.01e-08,3.61638147161128
2014LJ,,2014LJ_2100-05-20,3.255e-08,1.79e-09,3.61638147161128
2014LJ,,2014LJ_2100-05-28,6.861e-09,,3.61638147161128
2014LJ,,2014LJ_2101-05-17,2.8638999999999996e-07,1.5655e-08,3.61638147161128
2014LJ,,2014LJ_2102-05-25,1.088e-08,,3.61638147161128
2014LJ,,2014LJ_2103-05-23,8.232e-08,5.15e-09,3.61638147161128
2014LJ,,2014LJ_2104-05-24,2.911e-08,5.05e-09,3.61638147161128
2014LJ,,2014LJ_2105-05-14,1.4921700000000001e-06,1.89e-06,3.61638147161128
2014LJ,,2014LJ_2105-05-24,1.5222e-07,,3.61638147161128
2014LJ,,2014LJ_2106-05-15,2.53761e-07,1.643e-07,3.61638147161128
2014LJ,,2014LJ_2107-05-17,1.3226e-08,3.35e-08,3.61638147161128
2014LJ,,2014LJ_2107-05-31,7.831e-09,,3.61638147161128
2014LJ,,2014LJ_2108-05-12,7.673416999999999e-07,1.27e-07,3.61638147161128
2014LJ,,2014LJ_2108-05-30,1.0165e-07,,3.61638147161128
2014LJ,,2014LJ_2109-05-19,7.81338e-07,5.29e-09,3.61638147161128
2014LJ,,2014LJ_2110-05-13,4.80353e-07,,3.61638147161128
2014LJ,,2014LJ_2111-05-15,1.3685e-07,4.07e-08,3.61638147161128
2014LJ,,2014LJ_2112-05-20,1.20023e-06,9.09e-09,3.61638147161128
2014LJ,,2014LJ_2113-05-17,1.0928450000000001e-06,5.88e-07,3.61638147161128
2014LJ,,2014LJ_2114-05-13,7.7826e-07,7.14e-08,3.61638147161128
2014LJ,,2014LJ_2115-05-15,5.630799999999999e-07,7.336700000000001e-07,3.61638147161128
2014LJ,,2014LJ_2115-05-26,1.2372e-07,,3.61638147161128
2014LJ,,2014LJ_2116-05-15,7.3078e-08,,3.61638147161128
2014LJ,,2014LJ_2116-05-24,5.4066e-08,1.66e-08,3.61638147161128
2014LJ,,2014LJ_2117-05-21,5.67263e-07,7.598e-08,3.61638147161128
2014LJ,,2014LJ_2118-05-15,6.625e-08,9.46e-08,3.61638147161128
2014LJ,,2014LJ_2118-05-23,2.0756e-08,6.9e-09,3.61638147161128
2014LJ,,2014LJ_2119-05-15,9.869e-08,,3.61638147161128
2014LJ,,2014LJ_2119-05-25,1.7400999999999998e-08,,3.61638147161128
2014LJ,,2014LJ_2120-05-22,1.264e-08,,3.61638147161128
2014LJ,,2014LJ_2121-05-21,1.9322489999999998e-06,7.37e-07,3.61638147161128
2014LJ,,2014LJ_2122-05-08,5.949e-08,,3.61638147161128
2014LJ,,2014LJ_2122-05-19,1.1665e-07,7.38e-08,3.61638147161128
2014MB6,,2014MB6_2052-07-07,,1.96e-09,
2014MB6,,2014MB6_2075-07-08,8.812e-07,7.33e-07,13.07
2014ML67,,2014ML67_2027-07-03,,5.03e-07,
2014OM207,,2014OM207_2089-07-24,3.736e-07,,8.19957969473772
2014OM207,,2014OM207_2101-07-25,0.000243654,0.00064847,8.19957969473772
2014OM207,,2014OM207_2108-07-25,2.1155e-07,,8.19957969473772
2014OP2,,2014OP2_2071-07-25,1.297e-06,4.79e-07,11.6321784672358
2014OP2,,2014OP2_2075-07-24,2.443e-08,4.7e-08,11.6321784672358
2014OP2,,2014OP2_2079-07-25,4.314e-07,3.13e-07,11.6321784672358
2014OP2,,2014OP2_2107-07-25,3.318e-08,,11.6321784672358
2014OP2,,2014OP2_2119-07-26,7.181e-08,3.02e-08,11.6321784672358
2014OQ392,,2014OQ392_2104-10-12,,5.4e-11,
2014OX3,,2014OX3_2108-07-24,3.171e-08,,12.7901445178416
2014OX3,,2014OX3_2114-07-25,1.446e-09,,12.7901445178416
2014OX3,,2014OX3_2116-07-24,1.508258e-05,1.5e-05,12.7901445178416
2014OX3,,2014OX3_2120-07-24,1.2750300000000003e-07,1.7619e-08,12.7901445178416
2014QC391,,2014QC391_2078-09-06,6.47773e-08,,7.61050508167917
2014QC391,,2014QC391_2083-09-06,1.162e-09,,7.61050508167917
2014QC391,,2014QC391_2084-09-06,4.8765e-07,,7.61050508167917
2014QC391,,2014QC391_2085-09-06,6.806e-08,2.84e-08,7.61050508167917
2014QC391,,2014QC391_2086-09-06,2.34512e-07,,7.61050508167917
2014QC391,,2014QC391_2088-09-06,3.6591000000000007e-08,,7.61050508167917
2014QC391,,2014QC391_2090-09-06,1.24728e-06,,7.61050508167917
2014QC391,,2014QC391_2092-09-06,2.58019e-06,2.23e-06,7.61050508167917
2014QC391,,2014QC391_2094-09-06,7.6162e-07,5.19e-07,7.61050508167917
2014QC391,,2014QC391_2095-09-06,1.51276e-08,,7.61050508167917
2014QC391,,2014QC391_2096-09-06,1.773771e-05,9.0445e-06,7.61050508167917
2014QC391,,2014QC391_2098-09-06,4.24415e-06,1.41e-05,7.61050508167917
2014QC391,,2014QC391_2100-09-07,2.4105227e-05,8.126699999999999e-05,7.61050508167917
2014QC391,,2014QC391_2101-09-07,6.872e-09,,7.61050508167917
2014QC391,,2014QC391_2103-09-08,2.01e-08,,7.61050508167917
2014QC391,,2014QC391_2104-09-07,9.1027e-07,8.02e-07,7.61050508167917
2014QC391,,2014QC391_2106-09-07,3.697e-07,,7.61050508167917
2014QC391,,2014QC391_2107-09-08,2.8659e-08,,7.61050508167917
2014QC391,,2014QC391_2108-09-07,6.129e-08,,7.61050508167917
2014QC391,,2014QC391_2109-09-07,1.00412e-07,3.61e-08,7.61050508167917
2014QC391,,2014QC391_2110-09-07,9.778e-07,9.22e-08,7.61050508167917
2014QC391,,2014QC391_2111-09-08,5.993999999999999e-08,,7.61050508167917
2014QC391,,2014QC391_2112-09-07,4.19416e-07,6.55e-09,7.61050508167917
2014QC391,,2014QC391_2113-09-07,3.4843e-07,1.22e-07,7.61050508167917
2014QC391,,2014QC391_2114-09-08,3.3333e-07,,7.61050508167917
2014QC391,,2014QC391_2115-09-08,9.13997e-07,6.94e-09,7.61050508167917
2014QC391,,2014QC391_2116-09-07,5.0375e-07,2.75e-07,7.61050508167917
2014QC391,,2014QC391_2117-09-07,1.1831990000000001e-06,2.44e-08,7.61050508167917
2014QC391,,2014QC391_2118-09-07,1.899e-08,,7.61050508167917
2014QC391,,2014QC391_2119-09-08,1.118e-06,6.34e-08,7.61050508167917
2014QC391,,2014QC391_2120-09-07,1.185e-06,4.34e-08,7.61050508167917
2014QC391,,2014QC391_2121-09-07,1.545e-08,,7.61050508167917
2014QC391,,2014QC391_2122-09-07,1.37711e-06,,7.61050508167917
2014QJ365,,2014QJ365_2095-08-26,,2.86e-08,
2014QJ365,,2014QJ365_2106-08-27,4.178e-08,,11.9637146002673
2014QJ365,,2014QJ365_2109-08-26,1.731e-09,,11.9637146002673
2014QJ365,,2014QJ365_2112-08-26,1.975e-08,,11.9637146002673
2014QJ365,,2014QJ365_2114-08-26,8.707e-09,,11.9637146002673
2014QJ365,,2014QJ365_2117-08-27,1.014e-07,1.72e-07,11.9637146002673
2014QJ365,,2014QJ365_2121-08-27,6.658e-10,,11.9637146002673
2014QN266,,2014QN266_2078-08-23,1.197e-06,1.75e-07,2.84821845022983
2014QN266,,2014QN266_2093-06-21,4.941e-08,,2.84821845022983
2014QN266,,2014QN266_2098-07-22,1.022e-07,,2.84821845022983
2014QN266,,2014QN266_2101-08-23,,1.24e-07,
2014QN266,,2014QN266_2104-07-25,8.577e-08,,2.84821845022983
2014QN266,,2014QN266_2105-07-15,,9.19e-09,
2014QN266,,2014QN266_2109-07-27,,1.73e-08,
2014QN266,,2014QN266_2111-08-19,,1.92e-08,
2014QN266,,2014QN266_2117-07-24,1.571e-07,7.56e-08,2.84821845022983
2014QN266,,2014QN266_2119-08-11,1.257e-07,1.46e-10,2.84821845022983
2014QN266,,2014QN266_2120-08-26,2.364e-07,,2.84821845022983
2014RT17,,2014RT17_2120-09-08,5.422e-10,,19.79
2014SH224,,2014SH224_2117-10-01,,1.25e-08,
2014SH224,,2014SH224_2119-10-02,2.7567e-07,,10.8395875503319
2014SR223,,2014SR223_2063-09-27,1.587e-06,1.16e-06,15.23
2014SR261,,2014SR261_2058-09-19,1.267e-06,1.38e-06,15.2486059702363
2014SR261,,2014SR261_2076-09-18,4.451e-07,4.4e-07,15.2486059702363
2014SR261,,2014SR261_2078-09-18,,1.76e-07,
2014SR261,,2014SR261_2084-09-19,3.057e-10,,15.2486059702363
2014SR261,,2014SR261_2092-09-18,4.504e-08,,15.2486059702363
2014SR261,,2014SR261_2094-09-19,6.664e-08,6.92e-08,15.2486059702363
2014SR261,,2014SR261_2101-09-20,5.365e-08,5.57e-08,15.2486059702363
2014SR261,,2014SR261_2104-09-19,2.83e-08,2.77e-08,15.2486059702363
2014SR261,,2014SR261_2106-09-20,5.967e-09,,15.2486059702363
2014SR261,,2014SR261_2107-09-19,4.965e-07,5.131e-07,15.2486059702363
2014SR261,,2014SR261_2108-09-19,,1.28e-10,
2014SR261,,2014SR261_2109-09-20,,4.53e-08,
2014SR261,,2014SR261_2111-09-20,5.057e-07,4.97e-07,15.2486059702363
2014SR261,,2014SR261_2114-09-20,9.847e-08,9.62e-08,15.2486059702363
2014SR261,,2014SR261_2117-09-19,1.476e-09,,15.2486059702363
2014SR261,,2014SR261_2121-09-20,,1.75e-11,
2014TL,,2014TL_2072-09-30,9.998e-07,9.88e-07,10.7197943069632
2014TL,,2014TL_2078-09-30,1.54387e-07,1.37e-07,10.7197943069632
2014TL,,2014TL_2083-09-30,,5.95e-08,
2014TL,,2014TL_2094-03-28,3.283e-08,,10.7197943069632
2014TL,,2014TL_2105-10-01,,1.55e-09,
2014TL,,2014TL_2108-03-28,2.757e-08,2.681e-08,10.7197943069632
2014TL,,2014TL_2110-10-01,2.121e-08,2.08e-08,10.7197943069632
2014TL,,2014TL_2111-10-01,4.868e-06,4.79e-06,10.7197943069632
2014TL,,2014TL_2113-10-01,2.1505e-07,2.235e-07,10.7197943069632
2014TL,,2014TL_2114-03-29,1.807e-07,1.87e-07,10.7197943069632
2014TL,,2014TL_2116-03-28,1.74e-08,,10.7197943069632
2014TL,,2014TL_2118-03-29,1.074e-08,,10.7197943069632
2014TL,,2014TL_2118-10-01,,9.32e-09,
2014TL,,2014TL_2121-10-01,7.487e-08,,10.7197943069632
2014UA176,,2014UA176_2078-11-08,7.234e-08,5.81e-08,9.22
2014UD57,,2014UD57_2076-06-11,2.776e-09,,8.72327783429151
2014UD57,,2014UD57_2076-10-22,2.846e-08,3.5e-08,8.72327783429151
2014UD57,,2014UD57_2086-10-21,2.717e-05,1.61e-05,8.72327783429151
2014UD57,,2014UD57_2087-10-21,1.629e-09,,8.72327783429151
2014UD57,,2014UD57_2091-10-21,4.847e-08,,8.72327783429151
2014UD57,,2014UD57_2094-10-22,3.032e-07,,8.72327783429151
2014UD57,,2014UD57_2097-10-20,9.288e-08,,8.72327783429151
2014UD57,,2014UD57_2102-10-23,2.026e-08,,8.72327783429151
2014UD57,,2014UD57_2103-10-23,1.36e-08,2.137e-08,8.72327783429151
2014UD57,,2014UD57_2104-10-23,4.6394000000000005e-08,,8.72327783429151
2014UD57,,2014UD57_2105-10-21,6.61e-09,,8.72327783429151
2014UD57,,2014UD57_2106-10-23,1.404e-07,1.68e-07,8.72327783429151
2014UD57,,2014UD57_2108-10-23,3.909639e-06,4.6981e-06,8.72327783429151
2014UD57,,2014UD57_2109-10-23,1.556e-08,,8.72327783429151
2014UD57,,2014UD57_2111-06-21,1.506e-09,,8.72327783429151
2014UD57,,2014UD57_2111-10-23,,5.97e-09,
2014UD57,,2014UD57_2112-10-23,7.659e-09,1.69e-07,8.72327783429151
2014UD57,,2014UD57_2115-10-22,1.38456e-06,8.713999999999999e-07,8.72327783429151
2014UD57,,2014UD57_2117-10-21,7.4778e-07,7.76e-07,8.72327783429151
2014UD57,,2014UD57_2118-10-23,3.7910999999999996e-07,4.896999999999999e-07,8.72327783429151
2014UD57,,2014UD57_2119-10-23,2.505e-08,2.31e-08,8.72327783429151
2014UD57,,2014UD57_2120-10-21,2.267e-07,1.39e-07,8.72327783429151
2014UD57,,2014UD57_2121-10-21,1.424e-08,,8.72327783429151
2014UU56,,2014UU56_2077-05-10,,3.23e-09,
2014UU56,,2014UU56_2082-05-05,,4.74e-09,
2014UU56,,2014UU56_2088-05-09,4.756e-09,,8.1690067935888
2014UU56,,2014UU56_2096-05-08,1.404e-08,,8.1690067935888
2014UU56,,2014UU56_2098-05-12,3.537e-08,,8.1690067935888
2014UU56,,2014UU56_2099-05-04,,8.51e-09,
2014UU56,,2014UU56_2102-05-10,3.48e-09,,8.1690067935888
2014UU56,,2014UU56_2106-04-30,3.948e-09,,8.1690067935888
2014UU56,,2014UU56_2109-05-11,,1.83e-10,
2014UU56,,2014UU56_2116-05-04,2.724e-09,,8.1690067935888
2014UU56,,2014UU56_2119-05-13,3.401e-08,,8.1690067935888
2014UU56,,2014UU56_2120-10-20,,1.36e-08,
2014UY57,,2014UY57_2076-10-19,2.729e-08,,8.96519425385935
2014UY57,,2014UY57_2079-10-17,7.027e-08,7.96e-08,8.96519425385935
2014UY57,,2014UY57_2090-10-14,2.137e-08,2.56e-07,8.96519425385935
2014UY57,,2014UY57_2094-10-17,5.403e-08,,8.96519425385935
2014UY57,,2014UY57_2096-10-18,,7.73e-08,
2014UY57,,2014UY57_2100-10-18,,4.07e-09,
2014UY57,,2014UY57_2104-10-18,,6.05e-10,
2014UY57,,2014UY57_2105-10-15,1.782e-08,,8.96519425385935
2014UY57,,2014UY57_2111-10-22,4.242e-08,,8.96519425385935
2014UZ175,,2014UZ175_2081-10-20,3.356e-08,,6.17
2014WA201,,2014WA201_2074-11-15,3.265e-08,,11.5697024596823
2014WA201,,2014WA201_2075-11-16,0.0001586,0.000185,11.5697024596823
2014WA201,,2014WA201_2076-11-15,3.904e-07,,11.5697024596823
2014WA201,,2014WA201_2077-11-15,1.976e-07,,11.5697024596823
2014WA201,,2014WA201_2078-11-15,2.133e-08,,11.5697024596823
2014WA201,,2014WA201_2079-11-16,9.59239e-07,1.44e-06,11.5697024596823
2014WA201,,2014WA201_2080-11-15,2.619e-07,2.06e-07,11.5697024596823
2014WA201,,2014WA201_2082-11-15,,2.58e-07,
2014WA201,,2014WA201_2084-11-15,1.7417e-07,,11.5697024596823
2014WA366,,2014WA366_2104-11-13,1.274e-07,,2.34005557623863
2014WA366,,2014WA366_2109-11-16,,7.33e-08,
2014WA366,,2014WA366_2117-11-16,2.85e-06,1.24e-05,2.34005557623863
